,Vaccinated Democrats,Vaccinated Republicans,Unvaccinated Democrats,Unvaccinated Republicans
"Hamilton, Texas",0.15865960824787617,0.4553403917521238,-0.0005596082478761533,0.38655960824787616
"Hansford, Texas",0.11073107480704786,0.4442689251929522,-0.02183107480704788,0.4668310748070478
"Hardeman, Texas",0.1088733186453581,0.43012668135464194,0.04647668135464189,0.4145233186453581
"Hardin, Texas",0.06290952715873721,0.39409047284126286,0.06829047284126277,0.47470952715873715
"Harris, Texas",0.513179901623726,0.2238200983762741,0.05312009837627413,0.20987990162372588
"Harrison, Texas",0.1703994260698557,0.3116005739301443,0.10150057393014433,0.4164994260698557
"Hartley, Texas",0.10667677125930784,0.4663232287406921,-0.009226771259307862,0.43622677125930787
"Haskell, Texas",0.05820645612180231,0.37179354387819763,0.10594354387819771,0.46405645612180235
"Hays, Texas",0.4549007822006941,0.23509921779930587,0.09919921779930596,0.2108007822006941
"Hemphill, Texas",0.1151210303127766,0.4368789696872235,0.012778969687223418,0.43522103031277654
"Henderson, Texas",0.11405879412293435,0.34594120587706567,0.08509120587706565,0.4549087941229344
"Hidalgo, Texas",0.5720430055052044,0.2649569944947958,0.013256994494795782,0.14974300550520414
"Hill, Texas",0.11630277184844023,0.3806972281515598,0.08009722815155979,0.4229027718484401
"Hockley, Texas",0.11262873672842981,0.3963712632715702,0.07542126327157019,0.41557873672842977
"Hood, Texas",0.14701887556016446,0.4129811244398356,0.03268112443983555,0.40731887556016444
"Hopkins, Texas",0.11479101105332373,0.35920898894667624,0.08180898894667626,0.44419101105332376
"Houston, Texas",0.16951199260652067,0.3144880073934794,0.07908800739347932,0.4369119926065207
"Howard, Texas",0.11102757594883439,0.33897242405116557,0.0967724240511656,0.45322757594883445
"Hudspeth, Texas",0.41196122911274435,0.30103877088725567,-0.08706122911274433,0.3740612291127443
"Hunt, Texas",0.1485121201664209,0.3554878798335791,0.08903787983357907,0.40696212016642097
"Hutchinson, Texas",0.04030370192229754,0.39169629807770256,0.07694629807770248,0.49105370192229736
"Irion, Texas",0.10483744430840018,0.42416255569159983,0.03576255569159982,0.4352374443084001
"Jack, Texas",0.059134584876894936,0.42086541512310505,0.03271541512310505,0.48728458487689497
"Jackson, Texas",0.13923135049939156,0.3997686495006085,0.030368649500608413,0.43063135049939155
"Jasper, Texas",0.08705763655602933,0.34994236344397067,0.10584236344397069,0.45715763655602926
"Jeff Davis, Texas",0.24668404285758738,0.28131595714241264,0.14486595714241263,0.3271340428575873
"Jefferson, Texas",0.40000025798678396,0.192999742013216,0.09209974201321602,0.314900257986784
"Jim Hogg, Texas",0.5378519296765327,0.1271480703234673,0.0515480703234672,0.28345192967653265
"Jim Wells, Texas",0.3909831743240356,0.26001682567596435,0.060266825675964406,0.2887331743240357
"Johnson, Texas",0.15944397974908348,0.38855602025091646,0.0756060202509165,0.37639397974908356
"Jones, Texas",0.10667289748191833,0.38432710251808166,0.047627102518081665,0.46137289748191834
"Karnes, Texas",0.2862507931441069,0.3887492068558932,-0.04650079314410688,0.37150079314410683
"Kaufman, Texas",0.25652405936419964,0.36347594063580035,0.07402594063580037,0.30597405936419964
"Kendall, Texas",0.2875464232847095,0.4234535767152905,-0.05334642328470941,0.3423464232847095
"Kenedy, Texas",0.34677068126201627,0.27822931873798373,-0.006520681262016284,0.3815206812620163
"Kent, Texas",0.035004293741285775,0.4309957062587142,0.0710457062587142,0.4629542937412858
"Kerr, Texas",0.21098092994987963,0.3630190700501203,0.03031907005012037,0.39568092994987963
"Kimble, Texas",0.10528526355326177,0.3977147364467382,0.02321473644673823,0.47378526355326167
"King, Texas",0.04013114597052336,0.5035551843479276,0.010168854029476648,0.4461448156520724
"Kinney, Texas",0.2572888408601284,0.30671115913987157,0.024961159139871625,0.41103884086012843
"Kleberg, Texas",0.4460619787305594,0.2579380212694407,0.045288021269440634,0.25071197873055934
"Knox, Texas",0.10989726182222366,0.39110273817777635,0.07590273817777636,0.4230972618222237
"Lamar, Texas",0.13284556965231895,0.3401544303476811,0.08030443034768106,0.44669556965231894
"Lamb, Texas",0.13291979365944867,0.40808020634055137,0.06313020634055135,0.3958697936594486
"Lampasas, Texas",0.15232547154426568,0.39067452845573425,0.0619745284557343,0.3950254715442658
"La Salle, Texas",0.4608341530978679,0.22916584690213204,-0.019684153097867932,0.329684153097868
"Lavaca, Texas",0.08250834670364858,0.4254916532963514,0.05114165329635141,0.44085834670364854
"Lee, Texas",0.162500545194745,0.39049945480525494,0.05894945480525497,0.38805054519474513
"Leon, Texas",0.050191483956575356,0.3798085160434246,0.07795851604342463,0.49204148395657543
"Liberty, Texas",0.12343457226157195,0.37556542773842816,0.07796542773842807,0.4230345722615718
"Limestone, Texas",0.1369426639944315,0.3030573360055685,0.11145733600556851,0.44854266399443155
"Lipscomb, Texas",0.036829603600502,0.39817039639949803,0.06627039639949803,0.498729603600502
"Live Oak, Texas",0.10397973412573341,0.39202026587426664,0.06162026587426661,0.4423797341257334
"Llano, Texas",0.16477664802372452,0.4052233519762754,0.03452335197627544,0.39547664802372456
"Loving, Texas",0.06283183729648589,0.47954223716259003,0.012918162703514091,0.44470776283741
"Lubbock, Texas",0.262180857360363,0.304819142639637,0.07706914263963695,0.35593085736036295
"Lynn, Texas",0.11043107015788556,0.37756892984211443,0.07886892984211447,0.43313107015788554
"McCulloch, Texas",0.09535176829099659,0.3706482317090034,0.05334823170900341,0.48065176829099654
"McLennan, Texas",0.3029379518330097,0.3000620481669903,0.08031204816699028,0.31668795183300974
"McMullen, Texas",0.07726743769943717,0.4547325623005629,0.028332562300562858,0.4396674376994371
"Madison, Texas",0.12993903313577176,0.34606096686422827,0.07931096686422823,0.4446890331357718
"Marion, Texas",0.16382079221904278,0.2961792077809572,0.11712920778095726,0.4228707922190428
"Martin, Texas",0.036264878401160244,0.3737351215988397,0.10053512159883973,0.48946487840116026
"Mason, Texas",0.15781617138385776,0.39918382861614227,0.03213382861614224,0.41086617138385767
"Matagorda, Texas",0.23761143485009667,0.3303885651499033,0.039738565149903315,0.39226143485009674
"Maverick, Texas",0.6108054080903529,0.3391945919096469,-0.06355540809035293,0.11355540809035308
"Medina, Texas",0.27463863138854505,0.36136136861145496,0.02961136861145497,0.334388631388545
"Menard, Texas",0.2041679610311985,0.4028320389688015,-0.00866796103119849,0.4016679610311985
"Midland, Texas",0.18462859535813328,0.3533714046418666,0.03257140464186671,0.4294285953581333
"Milam, Texas",0.17851004113554955,0.3584899588644505,0.06208995886445044,0.40091004113554957
"Mills, Texas",0.06924688951969145,0.4457531104803086,0.04235311048030853,0.4426468895196915
"Mitchell, Texas",0.08025090460479256,0.34374909539520737,0.07599909539520744,0.5000009046047926
"Montague, Texas",0.03999635207355018,0.3840036479264497,0.0771536479264498,0.49884635207355027
"Montgomery, Texas",0.2639086765751243,0.3710913234248757,0.016941323424875712,0.34805867657512424
"Moore, Texas",0.17255928871631615,0.42544071128368377,0.02814071128368384,0.3738592887163163
"Morris, Texas",0.194612102496624,0.314387897503376,0.108237897503376,0.38276210249662396
"Motley, Texas",-0.03755463631153105,0.3835546363115311,0.10965463631153105,0.5443453636884689
"Nacogdoches, Texas",0.2546172454237938,0.3003827545762062,0.08898275457620619,0.35601724542379376
"Navarro, Texas",0.197713331335783,0.3482866686642171,0.07483666866421695,0.379163331335783
"Newton, Texas",0.0328032511234283,0.2601967488765716,0.16289674887657168,0.5441032511234284
"Nolan, Texas",0.14523266422450543,0.3717673357754946,0.07766733577549456,0.4053326642245054
"Nueces, Texas",0.41052740006148813,0.25347259993851184,0.07497259993851181,0.2610274000614881
"Ochiltree, Texas",0.08400047794282435,0.42099952205717567,0.018349522057175646,0.47665047794282445
"Oldham, Texas",0.002083020374178901,0.41391697962582114,0.08366697962582109,0.5003330203741789
"Orange, Texas",0.08941332361400128,0.3545866763859987,0.09343667638599873,0.4625633236140013
"Palo Pinto, Texas",0.08351543123126032,0.3644845687687397,0.09618456876873971,0.45581543123126034
"Panola, Texas",0.10156490792632106,0.353435092073679,0.08103509207367893,0.463964907926321
"Parker, Texas",0.12596213690936564,0.4160378630906344,0.05203786309063434,0.40596213690936567
"Parmer, Texas",0.10150248497724533,0.39549751502275476,0.08774751502275464,0.4152524849772453
"Pecos, Texas",0.2964910194933414,0.3615089805066585,0.00720898050665858,0.3347910194933415
"Polk, Texas",0.1753131245046854,0.37368687549531454,0.052086875495314613,0.3989131245046854
"Potter, Texas",0.21580202154219152,0.3391979784578085,0.09074797845780846,0.3542520215421915
"Presidio, Texas",0.6987816705584526,0.25121832944154737,-0.031431670558452585,0.08143167055845263
"Rains, Texas",0.05384596888720988,0.3751540311127901,0.0899040311127901,0.48109596888720985
"Randall, Texas",0.15641866549849515,0.3935813345015049,0.049831334501504856,0.40016866549849506
"Reagan, Texas",0.12257314438223837,0.3714268556177616,0.034876855617761604,0.4711231443822384
"Real, Texas",0.13276086360216144,0.4272391363978386,0.03348913639783857,0.4065108636021614
"Red River, Texas",0.13318170220553877,0.34681829779446127,0.08511829779446124,0.4348817022055388
"Reeves, Texas",0.29041410516500477,0.2305858948349953,0.09318589483499527,0.38581410516500475
"Refugio, Texas",0.2699884716957808,0.3510115283042192,0.06631152830421923,0.31268847169578073
"Roberts, Texas",-0.020720340429246364,0.44272034042924646,0.05527034042924639,0.5227296595707535
"Robertson, Texas",0.21009606905281547,0.31690393094718455,0.08790393094718457,0.3850960690528154
"Rockwall, Texas",0.2825862871184945,0.4074137128815054,0.028913712881505516,0.28108628711849454
"Runnels, Texas",0.12289958229959014,0.41310041770040984,0.007950417700409884,0.4560495822995901
"Rusk, Texas",0.12309849857687954,0.3219015014231205,0.09845150142312048,0.45654849857687946
"Sabine, Texas",0.044526741230487804,0.38647325876951216,0.08077325876951222,0.4882267412304878
"San Augustine, Texas",0.1441470802873373,0.3288529197126627,0.10260291971266272,0.4243970802873373
"San Jacinto, Texas",0.07706794743239881,0.3239320525676012,0.1134320525676012,0.4855679474323988
"San Patricio, Texas",0.31810149300396445,0.3418985069960356,0.03649850699603557,0.3035014930039644
"San Saba, Texas",0.04827296483218674,0.3837270351678133,0.06337703516781329,0.5046229648321867
"Schleicher, Texas",0.1081570828050375,0.39584291719496245,0.0773929171949625,0.4186070828050375
"Scurry, Texas",0.13272004792094227,0.43127995207905767,0.012529952079057716,0.42347004792094234
"Shackelford, Texas",0.035846808692812926,0.4191531913071871,0.04835319130718707,0.49664680869281286
"Shelby, Texas",0.10689381601512432,0.3361061839848757,0.10030618398487567,0.45669381601512427
"Sherman, Texas",0.028614284569025095,0.408385715430975,0.0706857154309749,0.49231428456902504
"Smith, Texas",0.22810389745533466,0.31489610254466527,0.07474610254466536,0.38225389745533467
"Somervell, Texas",0.11151500961780551,0.4174849903821945,0.0511849903821945,0.41981500961780543
"Starr, Texas",0.6142679115235805,0.27273208847641944,-0.08926791152358055,0.20226791152358053
"Stephens, Texas",0.0485642581611872,0.3924357418388128,0.0582857418388128,0.5007142581611872
"Sterling, Texas",0.054206251224875476,0.4467937487751245,0.028743748775124547,0.4702562512248754
"Stonewall, Texas",0.08618325020372869,0.4088167497962713,0.07481674979627134,0.43018325020372866
"Sutton, Texas",0.17707990868389611,0.3489200913161039,0.03392009131610392,0.440079908683896
"Swisher, Texas",0.12639806171655654,0.37360193828344346,0.08340193828344344,0.41659806171655656
"Tarrant, Texas",0.41655223250687123,0.2434477674931288,0.08454776749312876,0.2554522325068712
"Taylor, Texas",0.2118832289844751,0.37111677101552487,0.0617667710155249,0.3552332289844752
"Terrell, Texas",0.2362092774659395,0.3657907225340605,0.02904072253406048,0.36895927746593954
"Terry, Texas",0.14556469214856627,0.37743530785143375,0.06998530785143375,0.4070146921485662
"Throckmorton, Texas",0.04379600840210912,0.4362039915978908,0.0512539915978909,0.4687460084021091
"Titus, Texas",0.16302565417885778,0.3119743458211422,0.1133743458211422,0.4116256541788578
"Tom Green, Texas",0.2379413760751486,0.3800586239248514,0.04005862392485143,0.3419413760751486
"Travis, Texas",0.6337016058579088,0.12829839414209127,0.09184839414209128,0.1461516058579087
"Trinity, Texas",0.09692331309020519,0.3610766869097948,0.09637668690979484,0.4456233130902052
"Tyler, Texas",0.05111773177981377,0.3678822682201862,0.09738226822018625,0.4836177317798137
"Upshur, Texas",0.054725201219320285,0.3542747987806797,0.10302479878067972,0.48797520121932025
"Upton, Texas",0.08045586033463477,0.42854413966536525,0.051144139665365226,0.4398558603346348
"Uvalde, Texas",0.3431439801365137,0.3018560198634863,0.055306019863486267,0.2996939801365137
"Val Verde, Texas",0.44761805768311025,0.31538194231688976,0.002881942316889763,0.23411805768311023
"Van Zandt, Texas",0.06515805152058601,0.387841948479414,0.07459194847941397,0.47240805152058596
"Victoria, Texas",0.26546995109915733,0.31853004890084263,0.0447300489008427,0.37126995109915734
"Walker, Texas",0.25316089684069154,0.2658391031593084,0.0881891031593084,0.39281089684069154
"Waller, Texas",0.23815361893177034,0.23984638106822964,0.1283463810682297,0.3936536189317703
"Ward, Texas",0.12499940603077414,0.3530005939692259,0.06995059396922587,0.45204940603077415
"Washington, Texas",0.23485661990046502,0.35014338009953494,0.015593380099534995,0.399406619900465
"Webb, Texas",0.678796345886588,0.27120365411341185,-0.062396345886588045,0.11239634588658809
"Wharton, Texas",0.24665629401206973,0.32434370598793033,0.037643705987930265,0.39135629401206967
"Wheeler, Texas",0.03724364193677904,0.428756358063221,0.03680635806322097,0.49719364193677906
"Wichita, Texas",0.245664443051815,0.363335556948185,0.049035556948184955,0.34196444305181506
"Wilbarger, Texas",0.1827726834535599,0.4322273165464401,0.03337731654644012,0.35162268345355985
"Willacy, Texas",0.5402495477676391,0.1867504522323608,0.01985045223236087,0.25314954776763915
"Williamson, Texas",0.46033767600357534,0.3066623239964247,0.04666232399642467,0.18633767600357531
"Wilson, Texas",0.21505565195977688,0.4009443480402231,0.042844348040223135,0.3411556519597769
"Winkler, Texas",0.10848926797211172,0.3835107320278883,0.06341073202788827,0.44458926797211173
"Wise, Texas",0.07794829942286013,0.3940517005771398,0.08130170057713987,0.44669829942286016
"Wood, Texas",0.09998324580788606,0.39601675419211385,0.05886675419211393,0.44513324580788616
"Yoakum, Texas",0.12586175732016563,0.4151382426798344,0.04078824267983437,0.41821175732016563
"Young, Texas",0.08701699577271937,0.41798300422728063,0.0442330042272806,0.4507669957727194
"Zapata, Texas",0.4893706180304288,0.2616293819695711,-0.016120618030428815,0.26512061803042897
"Zavala, Texas",0.5005587708234787,0.11244122917652133,0.15629122917652127,0.23070877082347874
"Beaver, Utah",0.11560064775571227,0.5003993522442878,0.007299352244287738,0.37670064775571227
"Box Elder, Utah",0.163808854598552,0.463191145401448,0.02369114540144801,0.349308854598552
"Cache, Utah",0.29216001469790936,0.3878399853020907,0.024639985302090606,0.29536001469790935
"Carbon, Utah",0.18331615817770358,0.39168384182229643,0.08713384182229639,0.33786615817770366
"Daggett, Utah",0.20468808885067696,0.561311911149323,-0.014138088850676966,0.24813808885067706
"Davis, Utah",0.3793677243456244,0.39163227565437553,-0.01406772434562438,0.24306772434562451
